Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,file_name,genre,possibility0,possibility1,possibility2,possibility3,possibility4,possibility5,possibility6,possibility7,possibility8,possibility9
white,photograph,black,person,black and white,standing,photography,monochrome photography,snapshot,girl,a1509818453_2.jpg,punk,0.9663097858428956,0.95786052942276,0.9577708244323729,0.9341930747032166,0.9190557599067688,0.8540451526641846,0.8517051339149475,0.841721773147583,0.8176745176315308,0.7474817633628845
text,font,circle,product design,angle,compact disc,paper,,,,a3662063250_2.jpg,punk,0.8780336976051331,0.673375129699707,0.6592437028884888,0.5845614075660706,0.5429069995880127,0.5244560837745667,0.5158428549766539,,,
black and white,cartoon,font,art,monochrome,pattern,design,monochrome photography,illustration,material,a3873092811_2.jpg,punk,0.9368100762367249,0.8170757889747621,0.7963432073593141,0.7885735630989075,0.7749302983283997,0.740045428276062,0.7329006791114807,0.7208499312400818,0.6164799928665161,0.5806627869606018
black and white,album cover,black hair,monochrome photography,font,photo shoot,monochrome,,,,a4247504800_2.jpg,punk,0.8587323427200317,0.8341003656387329,0.6889654994010925,0.5827036499977112,0.557171642780304,0.5445231199264526,0.5219892263412476,,,
text,purple,violet,cartoon,font,art,album cover,graphic design,magenta,fictional character,a3830334678_2.jpg,punk,0.9565222859382628,0.9490599036216736,0.9227232933044434,0.913254737854004,0.8020773530006409,0.6703081727027893,0.6597386598587036,0.6392587423324585,0.6328170299530029,0.6295585632324219
sky,cloud,architecture,daytime,wall,building,line,arch,wood,angle,a2705811510_2.jpg,punk,0.9788276553153992,0.8847386837005615,0.8411911725997925,0.8117999434471129,0.766229510307312,0.7174507975578308,0.6929831504821777,0.6549767255783081,0.6122735738754272,0.5955630540847778
text,red,black,font,darkness,logo,computer wallpaper,area,graphics,neon sign,a4025252393_2.jpg,punk,0.9606142640113832,0.954965889453888,0.9501972198486328,0.8829096555709839,0.724191427230835,0.7224918603897095,0.6725790500640869,0.6720095872879028,0.6284700036048889,0.6130746006965637
car,motor vehicle,black and white,vehicle door,vehicle,monochrome photography,mode of transport,automotive design,snapshot,photography,a3344234736_2.jpg,punk,0.9849343299865724,0.9779844284057616,0.9407756328582764,0.8967415094375609,0.8855573534965515,0.8753705620765686,0.8752562403678894,0.8364085555076599,0.8176745176315308,0.814744770526886
text,logo,font,product,signage,area,line,brand,graphics,graphic design,a0907025175_2.jpg,punk,0.9180843234062196,0.8751513957977295,0.8511269688606262,0.7404191493988037,0.7129831910133362,0.6720095872879028,0.655880331993103,0.6410337686538696,0.6300461292266846,0.5944510102272034
face,facial expression,text,head,poster,black and white,font,male,emotion,forehead,a1889818544_2.jpg,punk,0.9513545632362366,0.939366102218628,0.8900632858276367,0.860184371471405,0.8557776212692261,0.8361865282058716,0.8130700588226318,0.8060022592544556,0.7997760176658629,0.7837052345275879
arm wrestling,arm,muscle,fun,product,,,,,,a4179337130_2.jpg,punk,0.9269452691078186,0.7485353350639343,0.7122513651847839,0.6219211220741272,0.5344992876052856,,,,,
art,fictional character,fiction,illustration,pc game,graphics,computer wallpaper,,,,a3702403406_2.jpg,punk,0.8358646035194397,0.6663170456886292,0.6502647399902344,0.6376150250434875,0.6064973473548889,0.5502675771713257,0.5128161907196045,,,
black and white,text,album cover,darkness,font,monochrome,musical instrument accessory,monochrome photography,guitarist,music,a2993853111_2.jpg,punk,0.9116103053092957,0.8990561366081238,0.8445066809654236,0.8143400549888611,0.7517428994178772,0.7141401171684265,0.7109593749046326,0.6877779960632324,0.6786767244338989,0.6712824106216431
black,black and white,photograph,monochrome photography,photography,sky,monochrome,snout,phenomenon,tree,a1502414365_2.jpg,punk,0.9548721909523009,0.9540023803710938,0.9500902891159058,0.9290587306022644,0.8440774083137512,0.8196836709976196,0.7877466082572937,0.7688799500465393,0.7547649145126343,0.7370391488075256
font,poster,skull,graphic design,graphics,logo,brand,,,,a2896898245_2.jpg,punk,0.7396414279937744,0.67384934425354,0.6572508811950684,0.630532443523407,0.6200788021087646,0.5978749394416809,0.5207977890968323,,,
black and white,monochrome photography,mode of transport,text,photography,album cover,poster,phenomenon,monochrome,wing,a1903508686_2.jpg,punk,0.9498693346977234,0.8909492492675781,0.8752389550209045,0.8586509823799133,0.8157198429107666,0.8097946047782898,0.7665953636169434,0.7547649145126343,0.7489633560180664,0.7269000411033629
drum,drums,musical instrument,tom tom drum,skin head percussion instrument,percussion,bass drum,non skin percussion instrument,machine,manufacturing,a2827309519_2.jpg,punk,0.8815056681632996,0.8802967071533203,0.8225709795951843,0.6986822485923767,0.6642947196960449,0.6151024103164673,0.5805838108062744,0.5323310494422913,0.5302037596702576,0.5180796384811401
black and white,font,bone,monochrome,skull,label,product,monochrome photography,brand,,a4117131589_2.jpg,punk,0.8786996006965637,0.7715438604354858,0.76356440782547,0.7209404110908508,0.7025670409202576,0.5870619416236877,0.5471430420875549,0.540391743183136,0.5007917284965515,
text,font,black and white,logo,line,area,brand,monochrome,graphics,graphic design,a1637429219_2.jpg,punk,0.9576653242111206,0.9105133414268494,0.7538689970970154,0.7392261028289795,0.7151135802268982,0.6720095872879028,0.6204063892364502,0.5209407806396484,0.5129554271697998,0.5034222602844238
games,poster,recreation,font,fiction,graphic design,advertising,pc game,,,a1680208658_2.jpg,punk,0.886863112449646,0.7133233547210693,0.5990821123123169,0.5853964686393738,0.5312398672103882,0.5214065313339233,0.5203078389167786,0.50686115026474,,
black,black and white,monochrome photography,darkness,photography,monochrome,phenomenon,graphics,night,tree,a3197599461_2.jpg,punk,0.9550943374633788,0.9489378929138184,0.9142312407493592,0.8342566490173341,0.8028823137283325,0.7935808300971985,0.7547649145126343,0.6056226491928101,0.5972790122032166,0.584330677986145
pink,girl,wallpaper,pattern,flooring,,,,,,a2757244749_2.jpg,punk,0.9580053091049194,0.6291396021842957,0.5991613864898682,0.5763152241706848,0.5535002946853638,,,,,
blue,red,flag,text,line,flag of the united states,font,symmetry,signage,wing,a2182029974_2.jpg,punk,0.9682961702346802,0.9570377469062804,0.9416906237602234,0.8806657195091248,0.7827180624008179,0.775375247001648,0.7582011818885803,0.7217297554016113,0.6818815469741821,0.6730254888534546
poster,album cover,organism,graphic design,art,font,advertising,graphics,illustration,fiction,a1947398722_2.jpg,punk,0.791940450668335,0.7507798671722412,0.695817232131958,0.6707651615142822,0.6487280130386353,0.6343770027160645,0.6234105229377747,0.6230864524841309,0.6154093146324158,0.6076850295066833
electronic device,electronics,blank media,technology,compact cassette,,,,,,a1547816870_2.jpg,punk,0.8049228191375732,0.7979267239570618,0.6421898603439331,0.6362691521644592,0.5986470580101013,,,,,
tourism,vacation,outdoor recreation,leisure,travel,fun,adventure,recreation,team,tree,a3629168206_2.jpg,punk,0.8738070726394653,0.8702804446220398,0.8679680824279785,0.8479326963424683,0.7857840061187744,0.776696503162384,0.7528513073921204,0.7497264742851257,0.5771196484565735,0.5291734337806702
water,album cover,girl,photography,phenomenon,darkness,sky,sea,computer wallpaper,stock photography,a4171108987_2.jpg,punk,0.9162002205848694,0.8330007791519165,0.7898536324501038,0.7855734825134277,0.7547649145126343,0.7116687297821045,0.6927000284194946,0.6558795571327211,0.5604322552680969,0.5442567467689514
cross,black and white,monochrome photography,monochrome,symbol,font,,,,,a2771429412_2.jpg,punk,0.9295557737350464,0.8875979781150818,0.6158522963523865,0.6064392924308777,0.5955947041511536,0.5021991729736328,,,,
text,pink,font,design,banner,advertising,material,product,paper,,a3240920575_2.jpg,punk,0.9298790097236632,0.9204155206680298,0.8092259764671326,0.693880558013916,0.6820085048675537,0.6591476202011108,0.5881143808364868,0.5403055548667908,0.5068892240524292,
eyebrow,black and white,monochrome photography,photography,chin,eye,forehead,girl,portrait photography,monochrome,a2306998564_2.jpg,punk,0.9193862676620485,0.9135856628417968,0.8374379277229309,0.8167861104011536,0.7947081923484802,0.7637892365455627,0.7387586236000061,0.7277836203575134,0.6323615312576294,0.6071763634681702
text,black and white,font,circle,line,product,area,monochrome,product design,brand,a3574206590_2.jpg,punk,0.8848922252655029,0.8672800660133362,0.8398897647857666,0.8317664265632629,0.7829816341400146,0.7187143564224243,0.6720095872879028,0.6206031441688538,0.6100903153419495,0.5840750932693481
green,text,font,map,grass,,,,,,a1788615023_2.jpg,punk,0.9620519876480104,0.8644579648971558,0.6262352466583252,0.61058509349823,0.5626656413078308,,,,,
plant,rock,leaf,grass,tree,garden,landscape,,,,a2378765491_2.jpg,punk,0.8978959918022156,0.8553298115730286,0.8240152597427368,0.8066288828849792,0.6048716306686401,0.5835025906562805,0.5240606069564819,,,
black and white,monochrome photography,art,monochrome,illustration,visual arts,drawing,tree,,,a4156601718_2.jpg,punk,0.945246696472168,0.8566722869873047,0.834655225276947,0.7141778469085693,0.7040987014770508,0.6928206086158752,0.6067897081375122,0.561625599861145,,
dog like mammal,dog,carnivoran,design,bull terrier,material,non sporting group,pattern,dairy cow,dog breed,a3479509541_2.jpg,punk,0.9380524754524232,0.8439648747444153,0.7010177373886108,0.6765615344047546,0.6439250707626343,0.6122771501541138,0.601475715637207,0.5563142895698547,0.5234777927398682,0.50242680311203
art,poster,font,album cover,wing,graphics,illustration,graphic design,,,a1097114532_2.jpg,punk,0.731715202331543,0.7194763422012329,0.6936207413673401,0.6889896392822266,0.6313588619232178,0.6021237373352051,0.5767765641212463,0.5706967115402222,,
text,fauna,font,line,product design,design,graphic design,angle,graphics,illustration,a1326272279_2.jpg,punk,0.9257312417030334,0.9000390768051147,0.7327765822410583,0.6959446668624878,0.6810080409049988,0.6583005785942078,0.6487689018249512,0.5758486390113831,0.5535964965820312,0.5507419109344482
art,organism,illustration,computer wallpaper,font,graphics,darkness,graphic design,mythical creature,visual arts,a3297460568_2.jpg,punk,0.9091851711273192,0.7011634111404419,0.6551380157470703,0.6363317370414734,0.625874936580658,0.6194742321968079,0.6175380945205688,0.6004055738449097,0.5921145677566528,0.574063241481781
pink,t shirt,fashion,outerwear,uniform,sleeve,product,album cover,,,a3915093985_2.jpg,punk,0.9172853231430054,0.8370568752288818,0.763332188129425,0.7121758460998535,0.6686394214630127,0.6374582648277283,0.5387704968452454,0.5375130176544191,,
comic book,fictional character,comics,superhero,fiction,,,,,,a3215446133_2.jpg,punk,0.9195218086242676,0.8739055395126343,0.7897560000419617,0.7261979579925537,0.6865615248680115,,,,,
black and white,monochrome photography,geological phenomenon,tree,monochrome,ruins,geology,rock,forest,formation,a2925147971_2.jpg,punk,0.91897851228714,0.8129165768623352,0.8033980131149292,0.7795037031173706,0.6816366314888,0.662786602973938,0.6189113855361938,0.5948562026023865,0.5857848525047302,0.5486171841621399
text,font,graphics,brand,advertising,computer wallpaper,,,,,a2350839766_2.jpg,punk,0.9049273133277892,0.7718890309333801,0.578467607498169,0.550100564956665,0.5232381224632263,0.5011883974075317,,,,
ecosystem,arctic,tundra,sky,winter,ecoregion,painting,snow,freezing,horizon,a0966725755_2.jpg,punk,0.880656898021698,0.8615567684173584,0.8586384057998657,0.8126811981201172,0.7660157084465027,0.7452743649482727,0.697468101978302,0.675261914730072,0.6422972083091736,0.6401479840278625
guitarist,musician,string instrument accessory,music,guitar,musical instrument,string instrument,music artist,plucked string instruments,bassist,a3920773003_2.jpg,punk,0.9687268733978271,0.9414727091789246,0.9315094351768494,0.9206619262695312,0.8925290107727051,0.8730759620666504,0.8680056929588318,0.8328604102134705,0.8309768438339233,0.81883704662323
text,art,font,cool,street art,graffiti,product,advertising,,,a3576161200_2.jpg,punk,0.907588541507721,0.727276086807251,0.7256248593330383,0.6307415962219238,0.624394953250885,0.5752144455909729,0.5499054193496704,0.5292001962661743,,
black and white,gentleman,monochrome photography,human behavior,monochrome,facial hair,,,,,a2564419918_2.jpg,punk,0.9031209945678712,0.8525113463401794,0.7152895331382751,0.6605545282363892,0.6159304976463318,0.5508777499198914,,,,
waterway,water,body of water,water resources,river,reflection,bank,canal,bridge,sky,a4180988660_2.jpg,punk,0.9738737940788268,0.9420325756072998,0.9352628588676452,0.9307273626327516,0.8833447098731995,0.8424675464630127,0.7785105109214783,0.7726448178291321,0.7154638171195984,0.7116442322731018
text,font,line,area,logo,brand,,,,,a2667628097_2.jpg,punk,0.8836559057235718,0.8587583303451538,0.6909056305885315,0.6720095872879028,0.5864724516868591,0.5294251441955566,,,,
mammal,dog like mammal,dog,dog breed group,fur,facial hair,dog breed,carnivoran,fun,dog crossbreeds,a2124967906_2.jpg,punk,0.9255204796791076,0.9031245708465576,0.8760964274406433,0.8664721846580505,0.8444027304649353,0.7505701184272766,0.6506491899490356,0.6427907347679138,0.6247475743293762,0.5889876484870911
cartoon,green,text,games,font,fictional character,illustration,art,fiction,grass,a3916750028_2.jpg,punk,0.9597686529159546,0.9409155249595642,0.8832307457923889,0.8742645382881165,0.756430447101593,0.7353883981704712,0.6452112197875977,0.6107847690582275,0.6089559197425842,0.5729379653930664
font,technology,graphics,computer wallpaper,screenshot,windshield,sky,,,,a3586646966_2.jpg,punk,0.7124771475791931,0.6952838301658629,0.6028151512145996,0.5718835592269897,0.5674517750740051,0.539103090763092,0.5137499570846558,,,
art,font,building,facade,,,,,,,a2485886635_2.jpg,punk,0.706764817237854,0.6248928904533386,0.5364614725112915,0.5073256492614746,,,,,,
red,text,font,poster,design,graphic design,pattern,art,album cover,visual arts,a2938679866_2.jpg,punk,0.9593307971954346,0.9235976338386536,0.8942376375198364,0.7872070074081421,0.7820571064949036,0.7784497141838074,0.7741773724555969,0.7464001178741455,0.6945691704750061,0.6754355430603027
dog like mammal,dog,dog breed,snout,carnivoran,font,illustration,graphics,pinscher,leash,a3705014214_2.jpg,punk,0.9603258371353148,0.9340944290161132,0.8195685744285583,0.7305585145950317,0.6787810921669006,0.6648344993591309,0.6260640025138855,0.6250195503234863,0.6087986826896667,0.5751689076423645
zombie,art,blood,fictional character,,,,,,,a1970095494_2.jpg,punk,0.7723184823989868,0.6732568740844727,0.6624542474746704,0.5476886630058289,,,,,,
comic book,cartoon,comics,fictional character,art,fiction,font,human behavior,illustration,graphic design,a3179660410_2.jpg,punk,0.9009321928024292,0.8546755313873291,0.8484170436859131,0.8175291419029236,0.7307594418525696,0.7270038723945618,0.722317099571228,0.6917768716812134,0.6756333708763123,0.5788951516151428
yellow,text,poster,leisure,sunlight,water,fun,art,happiness,illustration,a3988724926_2.jpg,punk,0.9558956623077391,0.855900228023529,0.7595536112785339,0.6746953725814819,0.6608094573020935,0.6522736549377441,0.6145400404930115,0.5920716524124146,0.5609777569770813,0.5484033823013306
bodybuilding,man,bodybuilder,muscle,black and white,shoulder,back,arm,physical fitness,standing,a2189120657_2.jpg,punk,0.936768651008606,0.9319071769714355,0.9081518054008484,0.8962592482566833,0.8781757950782776,0.8575566411018372,0.8216995000839233,0.7971290946006775,0.795151948928833,0.7850335836410522
electronics,product,multimedia,font,technology,hardware,brand,electronic instrument,label,,a2853080331_2.jpg,punk,0.8021029829978943,0.7530551552772522,0.6085865497589111,0.6022768616676331,0.5876809358596802,0.5852040648460388,0.5247822403907776,0.502729058265686,0.5010612010955809,
purple,art,painting,font,modern art,artwork,watercolor paint,drawing,paint,visual arts,a4140872308_2.jpg,punk,0.9255891442298888,0.9054728150367736,0.6704666614532471,0.614501416683197,0.6121967434883118,0.5767536759376526,0.5562808513641357,0.5527535676956177,0.5474928021430969,0.5026584267616272
yellow,text,human behavior,player,silhouette,sports,line,font,area,recreation,a4278927345_2.jpg,punk,0.9410727024078368,0.9050012826919556,0.8369113802909851,0.831119179725647,0.7792214751243591,0.7313048839569092,0.7182161211967468,0.6956939697265625,0.6720095872879028,0.6635954976081848
mammal,fictional character,cartoon,comics,fiction,illustration,art,comic book,product,font,a1533852629_2.jpg,punk,0.9233712553977966,0.8900426626205444,0.880448043346405,0.7820496559143066,0.741298496723175,0.6323861479759216,0.5975326299667358,0.586797833442688,0.5546175241470337,0.5271456241607666
white,black,text,black and white,font,structure,line,symmetry,design,pattern,a3077513790_2.jpg,punk,0.9645631313323976,0.9609864354133606,0.9471064805984496,0.9405141472816468,0.8527088761329651,0.8362298011779785,0.8002566695213318,0.7920466065406799,0.7901974320411682,0.7715781927108765
album cover,human behavior,public relations,art,illustration,,,,,,a2921714853_2.jpg,punk,0.7272076606750488,0.6920989751815796,0.5525695085525513,0.5239119529724121,0.5054155588150024,,,,,
yellow,textile,material,product,font,pattern,,,,,a2149075869_2.jpg,punk,0.938082993030548,0.6670952439308167,0.6644677519798279,0.6321862936019897,0.5415325760841371,0.5119723677635193,,,,
green,fauna,bird,beak,organism,font,crow,grass,,,a2350973443_2.jpg,punk,0.9471042156219482,0.9204986691474916,0.846123993396759,0.7997158765792847,0.7362075448036194,0.6270921230316162,0.6190209984779358,0.6152275800704956,,
text,poster,black and white,album cover,font,advertising,monochrome,human behavior,film,album,a1262811905_2.jpg,punk,0.8631569147109985,0.7899590134620667,0.7793976664543152,0.757641077041626,0.7370023131370544,0.6267054080963135,0.5561215281486511,0.5218638777732849,0.503803551197052,0.5010696053504944
lip,chin,nose,close up,mouth,tooth,smile,tongue,jaw,nail,a2663364856_2.jpg,punk,0.94914448261261,0.9017385244369508,0.884098470211029,0.8493323922157288,0.8475829958915709,0.827397882938385,0.811710774898529,0.8101781606674194,0.7598649263381958,0.6595461964607239
cartoon,fictional character,product,games,action figure,fiction,recreation,,,,a4010702168_2.jpg,punk,0.8541521430015564,0.7432101964950562,0.6548547744750977,0.6501293182373047,0.6263615489006042,0.597608745098114,0.5250345468521118,,,
dinosaur,organism,,,,,,,,,a4293657574_2.jpg,punk,0.612289547920227,0.6090205907821655,,,,,,,,
art,album cover,television program,illustration,product,graphics,fiction,fun,collage,graphic design,a1892617734_2.jpg,punk,0.8995947241783142,0.8220889568328857,0.8106002807617188,0.6250746250152588,0.6048907637596129,0.5839968323707581,0.5683282017707825,0.5666077733039856,0.5566580295562744,0.5455634593963623
font,stencil,,,,,,,,,a3137377488_2.jpg,punk,0.701840341091156,0.5130810141563416,,,,,,,,
black and white,album cover,monochrome photography,male,photography,gentleman,facial hair,font,monochrome,brand,a4164716468_2.jpg,punk,0.9253833889961244,0.8876575827598572,0.8330117464065552,0.7994439005851746,0.7906050086021423,0.7901285290718079,0.7176772952079773,0.6461755633354187,0.6275714635848999,0.5782144665718079
guitar,musical instrument,plucked string instruments,electronics,musical instrument accessory,string instrument,electric guitar,guitar accessory,electronic instrument,,a4196279703_2.jpg,punk,0.8917096853256226,0.8568695783615112,0.7442625164985657,0.69834303855896,0.6042852997779846,0.5868746042251587,0.5535140633583069,0.5452153086662292,0.5385114550590515,
advertising,font,,,,,,,,,a2076974919_2.jpg,punk,0.5684283971786499,0.5031437873840332,,,,,,,,
structure,fence,net,outdoor structure,wire fencing,fixed link,fence,bridge,,,a4099368702_2.jpg,punk,0.8234128952026367,0.7633281350135803,0.7157052755355835,0.5825298428535461,0.5689390897750854,0.5607104897499084,0.5295327305793762,0.5091702342033386,,
advertising,poster,media,fun,,,,,,,a3719448190_2.jpg,punk,0.8377335667610168,0.67491614818573,0.519533634185791,0.5026798248291016,,,,,,
sky,cloud,atmosphere,painting,atmosphere of earth,watercolor paint,phenomenon,calm,cumulus,meteorological phenomenon,a3757569291_2.jpg,punk,0.9782196283340454,0.9170880913734436,0.908229410648346,0.8759247660636902,0.8077128529548645,0.787112832069397,0.7547649145126343,0.7215766906738281,0.6815735101699829,0.6759158968925476
black and white,monochrome photography,monochrome,phenomenon,silhouette,sky,,,,,a0977152258_2.jpg,punk,0.9379954338073729,0.8545436859130859,0.7656905055046082,0.7547649145126343,0.5912894010543823,0.5248025059700012,,,,
text,font,brand,calligraphy,,,,,,,a3897641368_2.jpg,punk,0.9393342137336732,0.929935097694397,0.6206875443458557,0.5386998653411865,,,,,,
text,art,cartoon,album cover,human behavior,fictional character,illustration,font,graphic design,graphics,a2027209912_2.jpg,punk,0.8666716217994691,0.8368539810180664,0.8365356922149658,0.7675086855888367,0.7665026783943176,0.7246371507644653,0.692966103553772,0.6591202616691589,0.6100342273712158,0.5986810922622681
drums,drum,musical instrument,percussion,timbales,darkness,tom tom drum,cymbal,drummer,hi hat,a3493596226_2.jpg,punk,0.8781009316444397,0.8628237843513489,0.8274763226509094,0.8036623001098633,0.7897570729255676,0.7894265055656433,0.7418840527534485,0.7399356961250305,0.6740240454673767,0.6637834310531616
black,text,font,black and white,line,logo,area,brand,angle,technology,a0922767473_2.jpg,punk,0.9528244733810424,0.9469417929649352,0.9005717039108276,0.8639727234840393,0.7423202991485596,0.7291523218154907,0.6720095872879028,0.6293401122093201,0.604356586933136,0.6029766798019409
text,font,black and white,monochrome photography,monochrome,pattern,design,graphic design,visual arts,,a2911965852_2.jpg,punk,0.9632001519203186,0.9504778385162354,0.9335181713104248,0.7803016304969788,0.7678961157798767,0.7542062997817993,0.6807044744491577,0.6321642398834229,0.510301947593689,
white,nose,text,head,joint,drawing,art,neck,font,organ,a3587204737_2.jpg,punk,0.9599090218544006,0.9313105940818788,0.8676596879959106,0.8609120845794678,0.8583700656890869,0.8213775753974915,0.8165395259857178,0.8027302622795105,0.7631188631057739,0.7534091472625732
advertising,music,recreation,album cover,,,,,,,a2321042143_2.jpg,punk,0.6759486198425293,0.5766206979751587,0.5620098710060121,0.5245941281318665,,,,,,
bone,poster,organism,art,album cover,graphic design,skull,graphics,computer wallpaper,font,a0967912498_2.jpg,punk,0.7373983263969421,0.7349289655685425,0.6857253313064575,0.6784366965293884,0.672758936882019,0.6558468341827393,0.6518389582633972,0.5990608930587769,0.5907824039459229,0.5778006315231323
text,font,sky,poster,advertising,stock photography,brand,tree,album,,a1127314249_2.jpg,punk,0.8853102922439575,0.8101142048835754,0.7349121570587158,0.6644625663757324,0.6373668313026428,0.5841804146766663,0.5710867047309875,0.5068414807319641,0.505095899105072,
face,eyebrow,facial expression,forehead,nose,cheek,yellow,facial hair,chin,cartoon,a4004334843_2.jpg,punk,0.9737798571586608,0.941079556941986,0.939820408821106,0.9246786236763,0.92022305727005,0.9168683290481568,0.9155758023262024,0.9082287549972534,0.9048642516136168,0.8810213804244995
text,black,black and white,font,darkness,monochrome,phenomenon,monochrome photography,computer wallpaper,logo,a3413280217_2.jpg,punk,0.9703155755996704,0.961439311504364,0.9274243116378784,0.9180777668952942,0.8503272533416748,0.7640838027000427,0.7547649145126343,0.7317120432853699,0.7229736447334291,0.6955318450927734
comic book,fictional character,cartoon,black and white,comics,fiction,monochrome,human behavior,comics artist,art,a3368215469_2.jpg,punk,0.937424659729004,0.8961817026138306,0.8713105320930481,0.851299524307251,0.8495734930038452,0.7432513236999512,0.6863434314727783,0.6688544154167175,0.6404213905334473,0.6362608075141907
text,yellow,font,cartoon,flower,graphic design,product,design,organism,line,a2290126536_2.jpg,punk,0.9581822156906128,0.9580603241920472,0.9015826582908629,0.8280537128448486,0.7829334735870361,0.7708975076675415,0.7647355794906616,0.745162308216095,0.7413045167922974,0.7310200333595276
black and white,poster,album cover,human behavior,font,gentleman,monochrome photography,monochrome,,,a2796318700_2.jpg,punk,0.852821946144104,0.7346075773239136,0.709070086479187,0.6444103121757507,0.5971529483795166,0.5812811851501465,0.5651751160621643,0.5088176727294922,,
black and white,glass bottle,monochrome photography,distilled beverage,drink,monochrome,vintage clothing,bottle,drinkware,,a2802721605_2.jpg,punk,0.8867914080619812,0.765589714050293,0.69401615858078,0.6591548323631287,0.6587106585502625,0.6336939334869385,0.6098927855491638,0.5844305157661438,0.5275539159774779,
,,,,,,,,,,a1034385957_2.jpg,punk,,,,,,,,,,
product,black and white,product,font,shoe,joint,brand,,,,a1278706493_2.jpg,punk,0.8266921639442444,0.7225099205970764,0.695964515209198,0.55696040391922,0.5234668254852295,0.5172657370567322,0.5135720372200012,,,
planet,circle,atmosphere,sphere,organism,sky,earth,spiral,,,a2830916658_2.jpg,punk,0.8295125961303711,0.7665213942527771,0.7354426980018616,0.7000292539596558,0.6855301856994629,0.5809023380279541,0.5644915103912354,0.5229383707046509,,
black and white,cartoon,font,fictional character,tree,monochrome,art,illustration,monochrome photography,design,a3862737524_2.jpg,punk,0.944431483745575,0.9025359749794006,0.8511734604835509,0.8319994211196899,0.8087981343269348,0.7646178007125854,0.758429229259491,0.732603907585144,0.7325743436813354,0.7279343605041504
black,photograph,black and white,monochrome photography,photography,monochrome,design,font,square,pattern,a3330762453_2.jpg,punk,0.951509654521942,0.9507728815078736,0.9324271678924559,0.8487426042556763,0.8011636137962341,0.7316561341285706,0.731338381767273,0.6856716871261597,0.6758663058280945,0.6518504023551941
black and white,text,cartoon,font,monochrome,art,human behavior,illustration,monochrome photography,design,a2699657432_2.jpg,punk,0.9382590055465698,0.8997867703437805,0.8601869344711304,0.7829325199127197,0.7565382719039917,0.7536429166793823,0.7420153617858887,0.7388299703598022,0.7212134003639221,0.6833314895629883
black and white,font,graphic design,monochrome,monochrome photography,logo,graphics,brand,computer wallpaper,jumping,a1773868028_2.jpg,punk,0.9119126796722412,0.6988291740417479,0.639907956123352,0.6291376352310181,0.627521276473999,0.6171731948852539,0.6108243465423584,0.5469883084297179,0.5288749933242798,0.5233153104782104
black and white,album cover,monochrome photography,photography,monochrome,poster,music,microphone,pop music,darkness,a3930748912_2.jpg,punk,0.9333381056785583,0.917408287525177,0.8456539511680603,0.7901697158813477,0.7027506828308105,0.6999468803405762,0.6856886148452759,0.6690624952316284,0.6333059668540955,0.6056603789329529
album cover,shoe,art,human behavior,,,,,,,a3571112285_2.jpg,punk,0.7563338279724121,0.6359191536903381,0.6102489829063416,0.5776245594024658,,,,,,
cartoon,fictional character,technology,fiction,games,supervillain,comics,action figure,robot,,a3998266225_2.jpg,punk,0.8728537559509277,0.8668791651725769,0.7279824614524841,0.6983325481414795,0.5911921858787537,0.5710085034370422,0.5577967166900635,0.5177531838417053,0.5106112957000732,
tiger,wildlife,mammal,fauna,whiskers,snout,big cats,eye,cat like mammal,organism,a1023772043_2.jpg,punk,0.9398472905158995,0.9397400021553041,0.9245588183403016,0.8923797011375427,0.8894126415252686,0.8254948258399963,0.7991740107536316,0.7675279378890991,0.7117763757705688,0.6979161500930786
black and white,font,monochrome,circle,pattern,logo,graphics,brand,currency,monochrome photography,a3703590499_2.jpg,punk,0.8676201105117798,0.7823803424835205,0.6699131727218628,0.6353187561035156,0.6251302361488342,0.5571877360343933,0.5446101427078247,0.5437601804733276,0.5328574776649475,0.5252974629402161
red,text,font,logo,line,area,triangle,graphics,graphic design,symbol,a1169935385_2.jpg,punk,0.973047375679016,0.9290540218353271,0.8792824149131775,0.7173172235488892,0.6965819001197815,0.6720095872879028,0.6405601501464844,0.6273818612098694,0.610852837562561,0.5903293490409851
black and white,art,font,fictional character,illustration,drawing,design,graphic design,monochrome,monochrome photography,a1180791438_2.jpg,punk,0.9390074610710144,0.9051209092140198,0.8087390661239624,0.8046080470085144,0.7730065584182739,0.7633667588233948,0.7291076183319092,0.7227311730384827,0.7226716876029968,0.7204164266586304
art,cartoon,illustration,mythical creature,fictional character,painting,graphics,fiction,,,a1345194616_2.jpg,punk,0.9241330623626708,0.8155415058135986,0.66569983959198,0.6528098583221436,0.6439514756202698,0.5658373236656189,0.5067049264907837,0.5060323476791382,,
text,black and white,font,product,line,brand,product design,monochrome,,,a3968359238_2.jpg,punk,0.9319671988487244,0.8169660568237305,0.8133119940757751,0.657212495803833,0.6541836857795715,0.6087002754211426,0.6067070364952087,0.5655800104141235,,
,,,,,,,,,,a0889626887_2.jpg,punk,,,,,,,,,,
cartoon,text,comics,black and white,line art,art,structure,fiction,font,design,a1215755129_2.jpg,punk,0.9491528272628784,0.9372113347053528,0.9367651939392091,0.9176524877548218,0.9060258269309998,0.7962088584899902,0.7840914130210876,0.7734713554382324,0.7719609141349792,0.7685235738754272
